,Event,dist(km),OC,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
FHammer,Hammer,0,77,0,0,0,0,0,0,0,0,0,1.3167,1.2222,1.1493,1.0845,1.0405,1.0132,1,1,1,1,1,1,1,1,1,1,1.0125,1.0355,1.0594,1.0847,1.111,1.1387,1.1677,1.1984,1.2306,1.2648,1.3007,1.3389,1.3792,1.4222,1.4678,1.5166,1.5685,1.6245,1.6842,1.7488,1.2506,1.2736,1.2974,1.3221,1.3478,1.3745,1.4023,1.4312,1.4614,1.4928,1.5256,1.56,1.5959,1.6334,1.6728,1.7141,1.7576,1.8033,1.8514,1.9022,1.9557,2.0125,2.0727,2.1365,2.2044,2.2766,2.354,2.4367,2.5254,2.6208,2.7235,2.8351,2.9559,3.0874,3.2312,3.3886,3.5632,3.7561,3.9711,4.2123,4.4837,4.7945,5.1505,5.5636,6.0487,6.6247,7.3264,8.1915,9.2883,10.7242,12.6783
FShotput,Shotput,0,22.63,0,0,0,0,0,0,0,0,0,1.4781,1.3535,1.2524,1.1701,1.1018,1.0448,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0157,1.0352,1.056,1.0776,1.0996,1.1231,1.147,1.1722,1.1986,1.2259,1.2551,1.2858,1.3173,1.351,1.3858,1.4233,1.4619,1.3876,1.4117,1.4377,1.4638,1.4908,1.5191,1.5489,1.5792,1.6107,1.6434,1.6782,1.7144,1.7515,1.7903,1.8309,1.8744,1.9194,1.9661,2.0151,2.0686,2.1227,2.1802,2.2406,2.3068,2.3746,2.4468,2.5229,2.6071,2.694,2.7869,2.8876,2.9974,3.1128,3.2375,3.3726,3.5222,3.6857,3.8618,4.0556,4.2698,4.5143,4.7844,5.0854,5.4269,5.8325,6.2845,6.8163,7.4441,8.2291,9.1619,10.3385
FDiscus,Discus,0,76.8,0,0,0,0,0,0,0,0,0,1.3692,1.2262,1.1344,1.0732,1.0323,1.0046,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0004,1.0144,1.0288,1.0436,1.0589,1.0744,1.0904,1.1071,1.1241,1.1418,1.1601,1.1788,1.1983,1.2185,1.2391,1.2607,1.283,1.3059,1.3299,1.3545,1.3803,1.4071,1.4348,1.4637,1.4936,1.525,1.5578,1.5918,1.6275,1.6649,1.7036,1.7447,1.7874,1.8325,1.8796,1.9296,1.9824,2.0379,2.0966,2.1591,2.2248,2.2953,2.37,2.4498,2.5355,2.6265,2.7253,2.4063,2.5041,2.6096,2.7244,2.8508,2.9886,3.1411,3.3089,3.4957,3.7048,3.9416,4.2105,4.5176,4.8731,5.2929,5.7868,6.384,7.1177,8.0503,9.253,10.88
FJavelin,Javelin,0,73,0,0,0,0,0,0,0,0,0,1.7048,1.5253,1.3942,1.2955,1.2197,1.1611,1.0896,1.0429,1.0139,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9989,1.0213,1.0445,1.069,1.0946,1.1215,1.1496,1.1793,1.2106,1.2435,1.2782,1.3151,1.3541,1.3953,1.3645,1.3971,1.4314,1.4673,1.5052,1.545,1.587,1.6313,1.6782,1.7278,1.746,1.7844,1.8241,1.8661,1.91,1.9559,2.0038,2.0546,2.108,2.1642,2.2231,2.2855,2.3518,2.4212,2.4957,2.5749,2.6594,2.7485,2.8449,2.9483,3.059,3.1781,3.3077,3.4483,3.6014,3.7672,3.9502,4.1524,4.3739,4.6232,4.9021,5.218,5.5725,5.9836,6.4602,7.0157,7.6761,8.4785,9.4682,10.7038,12.3333
FWeight,Weight,0,23.6,0,0,0,0,0,0,0,0,0,1.3229,1.2103,1.1238,1.0727,1.0306,1.0021,1,1.0137,1.0288,1.0442,1.0602,1.0766,1.0936,1.1111,1.1292,1.1507,1.1699,1.1895,1.2096,1.2311,1.2527,1.2752,1.2988,1.3229,1.3478,1.3745,1.4014,1.4294,1.4595,1.4899,1.5216,1.5554,1.5903,1.6265,1.6655,1.7052,1.2414,1.2634,1.2861,1.3097,1.3348,1.3601,1.3866,1.4149,1.4434,1.4732,1.2741,1.3024,1.3326,1.3634,1.3964,1.4307,1.4667,1.5051,1.5445,1.5871,1.6312,1.6785,1.7277,1.7811,1.838,1.8972,1.9618,2.0292,2.1034,2.1811,2.2667,2.3576,2.4583,2.5652,2.6849,2.8149,2.9574,3.1176,3.2915,3.4911,3.7131,3.9664,4.2599,4.5914,4.9894,5.4529,6.0204,6.7045,7.5884,8.7085,10.2609
F50m,50m,0.05,5.96,0.5114,0.6545,0.7447,0.8085,0.8558,0.8917,0.9193,0.9406,0.957,0.9696,0.9792,0.9865,0.9919,0.9959,0.9988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999,0.9881,0.9762,0.9643,0.9538,0.9433,0.9327,0.9222,0.9117,0.9023,0.8928,0.8834,0.8739,0.8645,0.856,0.8475,0.8389,0.8304,0.8219,0.8142,0.8065,0.7987,0.791,0.7833,0.7763,0.7693,0.7622,0.7552,0.7482,0.7418,0.7354,0.7289,0.7225,0.7161,0.7072,0.6984,0.6895,0.6807,0.6718,0.6633,0.6547,0.6462,0.6376,0.6291,0.6206,0.612,0.6035,0.5949,0.5864,0.5709,0.5554,0.5398,0.5243,0.5088,0.4885,0.4681,0.4478,0.4274,0.4071,0.374,0.3409,0.3079,0.2748,0.2417
F55m,55m,0.055,6.45,0.5181,0.6588,0.7463,0.8077,0.8532,0.8879,0.9146,0.9354,0.9517,0.9644,0.9743,0.9819,0.9878,0.9922,0.9955,0.9979,0.9995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999,0.9881,0.9762,0.9643,0.9538,0.9433,0.9327,0.9222,0.9117,0.9023,0.8928,0.8834,0.8739,0.8645,0.856,0.8475,0.8389,0.8304,0.8219,0.8142,0.8065,0.7987,0.791,0.7833,0.7763,0.7693,0.7622,0.7552,0.7482,0.7418,0.7354,0.7289,0.7225,0.7161,0.7072,0.6984,0.6895,0.6807,0.6718,0.6633,0.6547,0.6462,0.6376,0.6291,0.6206,0.612,0.6035,0.5949,0.5864,0.5709,0.5554,0.5398,0.5243,0.5088,0.4885,0.4681,0.4478,0.4274,0.4071,0.374,0.3409,0.3079,0.2748,0.2417
F60m,60m,0.06,6.92,0.5233,0.662,0.7473,0.8068,0.8509,0.8845,0.9107,0.9312,0.9474,0.9602,0.9703,0.9783,0.9845,0.9893,0.993,0.9958,0.9978,0.9992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9999,0.9881,0.9762,0.9643,0.9538,0.9433,0.9327,0.9222,0.9117,0.9023,0.8928,0.8834,0.8739,0.8645,0.856,0.8475,0.8389,0.8304,0.8219,0.8142,0.8065,0.7987,0.791,0.7833,0.7763,0.7693,0.7622,0.7552,0.7482,0.7418,0.7354,0.7289,0.7225,0.7161,0.7072,0.6984,0.6895,0.6807,0.6718,0.6633,0.6547,0.6462,0.6376,0.6291,0.6206,0.612,0.6035,0.5949,0.5864,0.5709,0.5554,0.5398,0.5243,0.5088,0.4885,0.4681,0.4478,0.4274,0.4071,0.374,0.3409,0.3079,0.2748,0.2417
F100m,100m,0.1,10.49,0.5333,0.6647,0.743,0.797,0.8369,0.8678,0.8924,0.9123,0.9288,0.9425,0.954,0.9637,0.9719,0.9789,0.9848,0.9897,0.9939,0.9973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9899,0.9781,0.9663,0.9545,0.944,0.9335,0.923,0.9125,0.902,0.8926,0.8832,0.8739,0.8645,0.8551,0.8466,0.8381,0.8297,0.8212,0.8127,0.805,0.7974,0.7897,0.7821,0.7744,0.7674,0.7604,0.7535,0.7465,0.7395,0.7331,0.7267,0.7204,0.714,0.7076,0.6983,0.689,0.6798,0.6705,0.6612,0.6538,0.6465,0.6391,0.6318,0.6244,0.6071,0.5898,0.5725,0.5552,0.5379,0.5215,0.5052,0.4888,0.4725,0.4561,0.4348,0.4135,0.3923,0.371,0.3497,0.3281,0.3065,0.2849,0.2633,0.2417
F200m,200m,0.2,21.34,0.5006,0.6287,0.7079,0.764,0.8066,0.8404,0.8678,0.8907,0.9099,0.9263,0.9405,0.9528,0.9635,0.9728,0.9811,0.9882,0.9945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.9813,0.9687,0.956,0.9434,0.9323,0.9211,0.91,0.8988,0.8877,0.8778,0.8679,0.858,0.8481,0.8382,0.8293,0.8205,0.8116,0.8028,0.7939,0.7859,0.7779,0.77,0.762,0.754,0.7468,0.7396,0.7324,0.7252,0.718,0.7114,0.7049,0.6983,0.6918,0.6852,0.6792,0.6732,0.6673,0.6613,0.6553,0.6428,0.6303,0.6178,0.6053,0.5928,0.5759,0.5589,0.542,0.525,0.5081,0.4886,0.469,0.4495,0.4299,0.4104,0.3911,0.3718,0.3524,0.3331,0.3138,0.2994,0.285,0.2705,0.2561,0.2417
F300m,300m,0.3,33,0.4912,0.6114,0.6884,0.7443,0.7876,0.8225,0.8514,0.8758,0.8967,0.9148,0.9306,0.9445,0.9569,0.9679,0.9777,0.9865,0.9944,1,1,1,1,1,1,1,1,1,1,1,1,0.9954,0.9823,0.9709,0.9594,0.9479,0.9364,0.925,0.9148,0.9046,0.8944,0.8842,0.874,0.8648,0.8557,0.8466,0.8375,0.8283,0.8201,0.8119,0.8037,0.7955,0.7872,0.7798,0.7723,0.7649,0.7575,0.75,0.7433,0.7365,0.7297,0.7229,0.7162,0.7076,0.699,0.6904,0.6818,0.6732,0.6628,0.6525,0.6422,0.6319,0.6215,0.6094,0.5973,0.5851,0.573,0.5609,0.5457,0.5306,0.5154,0.5003,0.4851,0.4688,0.4525,0.4362,0.4199,0.4036,0.386,0.3684,0.3508,0.3332,0.3156,0.3008,0.2861,0.2712,0.2565,0.2417
F400m,400m,0.4,47.6,0.4819,0.5939,0.6688,0.7246,0.7686,0.8047,0.8351,0.8609,0.8835,0.9032,0.9207,0.9363,0.9503,0.963,0.9744,0.9848,0.9943,1,1,1,1,1,1,1,1,1,1,0.9927,0.9811,0.9696,0.958,0.9477,0.9374,0.9271,0.9168,0.9065,0.8972,0.888,0.8787,0.8695,0.8602,0.8518,0.8435,0.8351,0.8268,0.8184,0.8108,0.8032,0.7957,0.7881,0.7805,0.7736,0.7667,0.7598,0.7529,0.746,0.7397,0.7333,0.727,0.7206,0.7143,0.7037,0.693,0.6824,0.6717,0.6611,0.6464,0.6317,0.6171,0.6024,0.5877,0.5759,0.5642,0.5524,0.5407,0.5289,0.5155,0.5022,0.4888,0.4755,0.4621,0.449,0.4359,0.4229,0.4098,0.3967,0.3808,0.3649,0.3491,0.3332,0.3173,0.3022,0.2871,0.2719,0.2568,0.2417
F500m,500m,0.5,63.7,0.5111,0.6116,0.681,0.734,0.7765,0.8117,0.8415,0.867,0.8892,0.9086,0.9257,0.9408,0.9542,0.9661,0.9767,0.9862,0.9947,1,1,1,1,1,1,1,1,1,1,1,0.9954,0.9843,0.973,0.963,0.953,0.943,0.933,0.9229,0.9139,0.9049,0.8958,0.8868,0.8777,0.8695,0.8614,0.8531,0.845,0.8368,0.8283,0.8197,0.8113,0.8028,0.7943,0.7862,0.7781,0.77,0.7618,0.7537,0.7453,0.7368,0.7284,0.7199,0.7114,0.7001,0.6887,0.6774,0.666,0.6547,0.6399,0.6251,0.6104,0.5956,0.5809,0.5687,0.5566,0.5444,0.5323,0.5201,0.5068,0.4937,0.4804,0.4672,0.454,0.4411,0.4281,0.4153,0.4024,0.3895,0.3743,0.3592,0.3442,0.329,0.3139,0.2995,0.2851,0.2706,0.2561,0.2417
F600m,600m,0.6,80,0.5404,0.6292,0.6933,0.7434,0.7844,0.8187,0.8479,0.8731,0.8949,0.914,0.9306,0.9452,0.958,0.9692,0.979,0.9876,0.995,1,1,1,1,1,1,1,1,1,1,1,1,0.9989,0.9881,0.9783,0.9686,0.9589,0.9491,0.9394,0.9305,0.9217,0.9129,0.9041,0.8953,0.8872,0.8792,0.8712,0.8632,0.8551,0.8457,0.8363,0.8269,0.8175,0.8081,0.7988,0.7894,0.7801,0.7708,0.7615,0.7509,0.7403,0.7297,0.7191,0.7086,0.6965,0.6845,0.6724,0.6604,0.6483,0.6335,0.6186,0.6038,0.5889,0.574,0.5615,0.5489,0.5364,0.5238,0.5113,0.4982,0.4851,0.472,0.459,0.4459,0.4331,0.4204,0.4077,0.395,0.3822,0.3679,0.3535,0.3392,0.3249,0.3105,0.2968,0.283,0.2692,0.2555,0.2417
F800m,800m,0.8,113.28,0.5989,0.6645,0.7177,0.7622,0.8001,0.8327,0.8609,0.8853,0.9064,0.9247,0.9406,0.9541,0.9656,0.9755,0.9836,0.9903,0.9957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997,0.9906,0.9814,0.9722,0.9638,0.9554,0.9471,0.9387,0.9303,0.9226,0.9149,0.9072,0.8995,0.8918,0.8806,0.8693,0.8581,0.8468,0.8356,0.8239,0.8121,0.8004,0.7886,0.7769,0.7621,0.7473,0.7324,0.7176,0.7028,0.6893,0.6759,0.6624,0.649,0.6355,0.6205,0.6054,0.5904,0.5753,0.5603,0.547,0.5336,0.5203,0.5069,0.4936,0.4808,0.468,0.4552,0.4424,0.4296,0.4172,0.4048,0.3925,0.3801,0.3677,0.3549,0.3421,0.3293,0.3165,0.3037,0.2913,0.2789,0.2665,0.2541,0.2417
F1000m,1000m,1,146.5,0.6157,0.6699,0.7185,0.7623,0.8016,0.8367,0.8676,0.8947,0.918,0.9379,0.9545,0.9681,0.9792,0.9879,0.9946,0.9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996,0.9912,0.9827,0.9738,0.9647,0.9559,0.9469,0.938,0.9289,0.9198,0.9113,0.9028,0.8942,0.8856,0.8771,0.8661,0.8549,0.8439,0.8327,0.8217,0.8103,0.7988,0.7874,0.7759,0.7645,0.7509,0.7373,0.7236,0.7099,0.6963,0.6836,0.671,0.6583,0.6457,0.633,0.6192,0.6054,0.5916,0.5778,0.564,0.5515,0.5389,0.5263,0.5137,0.5011,0.4888,0.4761,0.463,0.4496,0.4359,0.4221,0.4079,0.3935,0.3787,0.3635,0.3478,0.3316,0.3151,0.2983,0.2811,0.2639,0.2464,0.2284,0.2102,0.1916
F1500m,1500m,1.5,232.47,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9971,0.9946,0.9913,0.9871,0.9822,0.9765,0.9701,0.9628,0.9547,0.9459,0.9362,0.9258,0.9151,0.9044,0.8937,0.8831,0.8724,0.8617,0.851,0.8403,0.8297,0.819,0.8083,0.7976,0.7869,0.7763,0.7656,0.7549,0.7442,0.7335,0.7229,0.7122,0.7015,0.6908,0.6801,0.6695,0.6588,0.6481,0.6374,0.6267,0.6161,0.6054,0.5947,0.584,0.5733,0.5627,0.552,0.5413,0.5306,0.5199,0.5087,0.4962,0.4825,0.4676,0.4515,0.4343,0.4158,0.3961,0.3752,0.3531,0.3299,0.3054,0.2797,0.2528,0.2247,0.1955,0.165,0.1333,0.1004,0.0663
Fmile,1Mile,1.609,251.6,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,0.9998,0.9989,0.9972,0.9948,0.9915,0.9875,0.9827,0.9771,0.9707,0.9636,0.9557,0.9469,0.9375,0.9272,0.9165,0.9058,0.8951,0.8844,0.8737,0.863,0.8523,0.8416,0.8309,0.8202,0.8095,0.7988,0.7881,0.7774,0.7667,0.756,0.7453,0.7346,0.7239,0.7132,0.7025,0.6918,0.6811,0.6704,0.6597,0.649,0.6383,0.6276,0.6169,0.6062,0.5955,0.5848,0.5741,0.5634,0.5527,0.542,0.5313,0.5206,0.5091,0.4965,0.4827,0.4678,0.4516,0.4343,0.4158,0.3961,0.3752,0.3532,0.3299,0.3055,0.2799,0.2532,0.2252,0.1961,0.1658,0.1343,0.1016,0.0677
F2km,2km,2,321.5,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,0.9999,0.9991,0.9976,0.9953,0.9923,0.9885,0.984,0.9787,0.9727,0.9659,0.9584,0.9501,0.9411,0.9313,0.9208,0.91,0.8992,0.8885,0.8777,0.867,0.8562,0.8454,0.8347,0.8239,0.8132,0.8024,0.7916,0.7809,0.7701,0.7594,0.7486,0.7378,0.7271,0.7163,0.7056,0.6948,0.684,0.6733,0.6625,0.6518,0.641,0.6302,0.6195,0.6087,0.598,0.5872,0.5764,0.5657,0.5549,0.5442,0.5334,0.5225,0.5106,0.4976,0.4834,0.4682,0.4517,0.4341,0.4154,0.3956,0.3746,0.3524,0.3292,0.3047,0.2792,0.2525,0.2246,0.1957,0.1655,0.1343,0.1019,0.0684
F3km,3km,3,501.42,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,1,0.9994,0.9981,0.9962,0.9935,0.9902,0.9861,0.9813,0.9759,0.9697,0.9628,0.9553,0.947,0.938,0.9283,0.918,0.9071,0.8962,0.8854,0.8745,0.8636,0.8527,0.8419,0.831,0.8201,0.8092,0.7984,0.7875,0.7766,0.7657,0.7549,0.744,0.7331,0.7222,0.7114,0.7005,0.6896,0.6787,0.6678,0.657,0.6461,0.6352,0.6243,0.6135,0.6026,0.5917,0.5808,0.57,0.5591,0.5482,0.5373,0.5257,0.5131,0.4993,0.4845,0.4686,0.4517,0.4336,0.4145,0.3942,0.3729,0.3506,0.3271,0.3026,0.277,0.2503,0.2225,0.1936,0.1637,0.1327,0.1006,0.0674
F2Mile,2Mile,3.218,541.5,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,1,0.9994,0.9982,0.9963,0.9937,0.9904,0.9864,0.9817,0.9764,0.9703,0.9635,0.9561,0.9479,0.9391,0.9295,0.9193,0.9085,0.8976,0.8867,0.8758,0.8649,0.854,0.8431,0.8322,0.8213,0.8104,0.7995,0.7886,0.7777,0.7668,0.7559,0.745,0.7341,0.7232,0.7123,0.7014,0.6906,0.6797,0.6688,0.6579,0.647,0.6361,0.6252,0.6143,0.6034,0.5925,0.5816,0.5707,0.5598,0.5489,0.538,0.5263,0.5135,0.4997,0.4848,0.4688,0.4518,0.4337,0.4146,0.3944,0.3731,0.3508,0.3275,0.303,0.2775,0.251,0.2234,0.1947,0.165,0.1342,0.1023,0.0694
F4km,4km,4,683,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,1,0.9996,0.9985,0.9967,0.9943,0.9912,0.9874,0.983,0.9779,0.9721,0.9656,0.9585,0.9507,0.9422,0.9331,0.9233,0.9128,0.9019,0.8909,0.88,0.869,0.8581,0.8471,0.8361,0.8252,0.8142,0.8033,0.7923,0.7814,0.7704,0.7594,0.7485,0.7375,0.7266,0.7156,0.7047,0.6937,0.6827,0.6718,0.6608,0.6499,0.6389,0.628,0.617,0.606,0.5951,0.5841,0.5732,0.5622,0.5513,0.5401,0.528,0.5149,0.5007,0.4855,0.4693,0.4521,0.4339,0.4147,0.3944,0.3731,0.3508,0.3275,0.3031,0.2777,0.2514,0.2239,0.1955,0.1661,0.1356,0.1041,0.0716
F3Mile,3Mile,4.827,833,0.725,0.7579,0.7886,0.8171,0.8434,0.8675,0.8894,0.9091,0.9266,0.9419,0.955,0.967,0.979,0.9893,0.9961,0.9996,1,1,1,1,1,1,1,1,1,0.9997,0.9987,0.997,0.9947,0.9918,0.9882,0.9839,0.979,0.9735,0.9673,0.9604,0.9529,0.9448,0.936,0.9265,0.9164,0.9056,0.8946,0.8836,0.8726,0.8616,0.8506,0.8396,0.8286,0.8176,0.8066,0.7955,0.7845,0.7735,0.7625,0.7515,0.7405,0.7295,0.7185,0.7075,0.6965,0.6854,0.6744,0.6634,0.6524,0.6414,0.6304,0.6194,0.6084,0.5974,0.5864,0.5753,0.5643,0.5533,0.5419,0.5294,0.516,0.5015,0.4861,0.4696,0.4522,0.4337,0.4143,0.3938,0.3724,0.3499,0.3265,0.302,0.2766,0.2501,0.2227,0.1942,0.1648,0.1343,0.1029,0.0704
F5kmRoad,5kmRoad,5,886,0.701,0.7343,0.7658,0.7954,0.8232,0.8493,0.8734,0.8958,0.9164,0.9351,0.952,0.968,0.984,0.996,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.999,0.9977,0.9959,0.9935,0.9906,0.9871,0.9831,0.9785,0.9734,0.9678,0.9616,0.9549,0.9476,0.9398,0.9314,0.9225,0.9131,0.9034,0.8937,0.884,0.8743,0.8645,0.8548,0.8451,0.8354,0.8257,0.816,0.8063,0.7966,0.7869,0.7772,0.7674,0.7577,0.748,0.7383,0.7286,0.7189,0.7092,0.6995,0.6898,0.6801,0.6703,0.6606,0.6509,0.6412,0.6315,0.6218,0.612,0.6013,0.5897,0.5772,0.5637,0.5493,0.534,0.5177,0.5004,0.4823,0.4632,0.4431,0.4221,0.4002,0.3773,0.3535,0.3288,0.3031,0.2764,0.2489,0.2204,0.1909
